tpep_pickup_datetime,region_number,n
2016-06-02 21:00:00,1333,739
2016-06-02 21:00:00,1334,547
2016-06-02 21:00:00,1335,72
2016-06-02 21:00:00,1336,56
2016-06-02 21:00:00,1337,83
2016-06-02 21:00:00,1338,57
2016-06-02 21:00:00,1339,11
2016-06-02 21:00:00,1370,1
2016-06-02 21:00:00,1371,1
2016-06-02 21:00:00,1372,1
2016-06-02 21:00:00,1373,7
2016-06-02 21:00:00,1374,5
2016-06-02 21:00:00,1375,4
2016-06-02 21:00:00,1376,14
2016-06-02 21:00:00,1377,19
2016-06-02 21:00:00,1378,7
2016-06-02 21:00:00,1379,3
2016-06-02 21:00:00,1380,12
2016-06-02 21:00:00,1381,6
2016-06-02 21:00:00,1382,40
2016-06-02 21:00:00,1383,229
2016-06-02 21:00:00,1384,450
2016-06-02 21:00:00,1385,262
2016-06-02 21:00:00,1386,32
2016-06-02 21:00:00,1387,43
2016-06-02 21:00:00,1388,23
2016-06-02 21:00:00,1389,17
2016-06-02 21:00:00,1390,19
2016-06-02 21:00:00,1391,3
2016-06-02 21:00:00,1412,1
2016-06-02 21:00:00,1422,1
2016-06-02 21:00:00,1425,5
2016-06-02 21:00:00,1426,8
2016-06-02 21:00:00,1427,3
2016-06-02 21:00:00,1430,3
2016-06-02 21:00:00,1431,15
2016-06-02 21:00:00,1432,4
2016-06-02 21:00:00,1433,1
2016-06-02 21:00:00,1434,13
2016-06-02 21:00:00,1435,7
2016-06-02 21:00:00,1436,38
2016-06-02 21:00:00,1437,37
2016-06-02 21:00:00,1438,14
2016-06-02 21:00:00,1439,8
2016-06-02 21:00:00,1440,4
2016-06-02 21:00:00,1441,9
2016-06-02 21:00:00,1442,4
2016-06-02 21:00:00,1443,9
2016-06-02 21:00:00,1471,1
2016-06-02 21:00:00,1473,1
2016-06-02 21:00:00,1474,2
2016-06-02 21:00:00,1475,3
2016-06-02 21:00:00,1480,4
2016-06-02 21:00:00,1481,3
2016-06-02 21:00:00,1482,5
2016-06-02 21:00:00,1483,3
2016-06-02 21:00:00,1484,1
2016-06-02 21:00:00,1485,1
2016-06-02 21:00:00,1486,2
2016-06-02 21:00:00,1487,2
2016-06-02 21:00:00,1488,1
2016-06-02 21:00:00,1489,2
2016-06-02 21:00:00,1490,3
2016-06-02 21:00:00,1493,5
2016-06-02 21:00:00,1495,1
2016-06-02 21:00:00,1525,1
2016-06-02 21:00:00,1530,1
2016-06-02 21:00:00,1531,1
2016-06-02 21:00:00,1532,2
2016-06-02 21:00:00,1533,5
2016-06-02 21:00:00,1536,1
2016-06-02 21:00:00,1545,1
2016-06-02 21:00:00,1568,1
2016-06-02 21:00:00,1572,2
2016-06-02 21:00:00,1574,2
2016-06-02 21:00:00,1575,1
2016-06-02 21:00:00,1576,1
2016-06-02 21:00:00,1578,1
2016-06-02 21:00:00,1580,1
2016-06-02 21:00:00,1581,4
2016-06-02 21:00:00,1583,1
2016-06-02 21:00:00,1584,1
2016-06-02 21:00:00,1629,1
2016-06-02 21:00:00,1630,2
2016-06-02 21:00:00,1631,1
2016-06-02 21:00:00,1632,2
2016-06-02 21:00:00,1638,1
2016-06-02 21:00:00,1678,1
2016-06-02 21:00:00,1679,2
2016-06-02 21:00:00,1681,1
2016-06-02 21:00:00,1683,10
2016-06-02 21:00:00,1684,27
2016-06-02 21:00:00,1696,1
2016-06-02 21:00:00,1729,2
2016-06-02 21:00:00,1733,3
2016-06-02 21:00:00,1734,361
2016-06-02 21:00:00,1777,1
2016-06-02 21:00:00,1779,4
2016-06-02 21:00:00,1783,343
2016-06-02 21:00:00,1828,1
2016-06-02 21:00:00,1877,4
2016-06-02 21:00:00,1889,2
2016-06-02 21:00:00,1930,1
2016-06-02 21:00:00,1932,2
2016-06-02 21:00:00,1971,1
2016-06-02 21:00:00,1974,1
2016-06-02 21:00:00,2019,2
2016-06-02 21:00:00,2020,1
2016-06-02 21:00:00,2022,2
2016-06-02 21:00:00,2023,1
2016-06-02 21:00:00,2068,159
2016-06-02 21:00:00,2069,19
2016-06-02 21:00:00,2070,2
2016-06-02 21:00:00,2071,1
2016-06-02 21:00:00,2118,206
2016-06-02 21:00:00,2119,41
2016-06-02 21:00:00,2168,94
2016-06-02 21:00:00,2373,1
2016-06-02 22:00:00,598,1
2016-06-02 22:00:00,1027,1
2016-06-02 22:00:00,1031,2
2016-06-02 22:00:00,1068,2
2016-06-02 22:00:00,1072,1
2016-06-02 22:00:00,1075,108
2016-06-02 22:00:00,1076,214
2016-06-02 22:00:00,1077,144
2016-06-02 22:00:00,1078,1
2016-06-02 22:00:00,1116,1
2016-06-02 22:00:00,1119,1
2016-06-02 22:00:00,1122,1
2016-06-02 22:00:00,1123,2
2016-06-02 22:00:00,1124,1
2016-06-02 22:00:00,1125,137
2016-06-02 22:00:00,1126,316
2016-06-02 22:00:00,1127,542
2016-06-02 22:00:00,1128,593
2016-06-02 22:00:00,1129,608
2016-06-02 22:00:00,1130,513
2016-06-02 22:00:00,1131,240
2016-06-02 22:00:00,1132,40
2016-06-02 22:00:00,1171,2
2016-06-02 22:00:00,1172,5
2016-06-02 22:00:00,1173,38
2016-06-02 22:00:00,1174,42
2016-06-02 22:00:00,1175,20
2016-06-02 22:00:00,1176,36
2016-06-02 22:00:00,1177,695
2016-06-02 22:00:00,1178,778
2016-06-02 22:00:00,1179,634
2016-06-02 22:00:00,1180,736
2016-06-02 22:00:00,1181,892
2016-06-02 22:00:00,1182,763
2016-06-02 22:00:00,1183,134
2016-06-02 22:00:00,1184,17
2016-06-02 22:00:00,1212,1
2016-06-02 22:00:00,1220,2
2016-06-02 22:00:00,1221,7
2016-06-02 22:00:00,1222,29
2016-06-02 22:00:00,1223,26
2016-06-02 22:00:00,1224,36
2016-06-02 22:00:00,1225,8
2016-06-02 22:00:00,1226,4
2016-06-02 22:00:00,1227,307
2016-06-02 22:00:00,1228,685
2016-06-02 22:00:00,1229,718
2016-06-02 22:00:00,1230,1191
2016-06-02 22:00:00,1231,896
2016-06-02 22:00:00,1232,1061
2016-06-02 22:00:00,1233,1058
2016-06-02 22:00:00,1234,589
2016-06-02 22:00:00,1235,180
2016-06-02 22:00:00,1236,1
2016-06-02 22:00:00,1268,1
2016-06-02 22:00:00,1269,1
2016-06-02 22:00:00,1271,1
2016-06-02 22:00:00,1272,23
2016-06-02 22:00:00,1273,26
2016-06-02 22:00:00,1274,11
2016-06-02 22:00:00,1277,3
2016-06-02 22:00:00,1278,10
2016-06-02 22:00:00,1279,39
2016-06-02 22:00:00,1280,199
2016-06-02 22:00:00,1281,1285
2016-06-02 22:00:00,1282,1505
2016-06-02 22:00:00,1283,345
2016-06-02 22:00:00,1284,105
2016-06-02 22:00:00,1285,430
2016-06-02 22:00:00,1286,211
2016-06-02 22:00:00,1287,62
2016-06-02 22:00:00,1314,1
2016-06-02 22:00:00,1317,1
2016-06-02 22:00:00,1319,1
2016-06-02 22:00:00,1320,2
2016-06-02 22:00:00,1321,2
2016-06-02 22:00:00,1322,6
2016-06-02 22:00:00,1323,5
2016-06-02 22:00:00,1324,6
2016-06-02 22:00:00,1325,2
2016-06-02 22:00:00,1326,50
2016-06-02 22:00:00,1327,50
2016-06-02 22:00:00,1328,3
2016-06-02 22:00:00,1330,6
2016-06-02 22:00:00,1331,61
2016-06-02 22:00:00,1332,384
2016-06-02 22:00:00,1333,616
2016-06-02 22:00:00,1334,479
2016-06-02 22:00:00,1335,48
2016-06-02 22:00:00,1336,45
2016-06-02 22:00:00,1337,71
2016-06-02 22:00:00,1338,29
2016-06-02 22:00:00,1339,11
2016-06-02 22:00:00,1367,1
2016-06-02 22:00:00,1370,1
2016-06-02 22:00:00,1371,3
2016-06-02 22:00:00,1372,5
2016-06-02 22:00:00,1374,3
2016-06-02 22:00:00,1375,1
2016-06-02 22:00:00,1376,27
2016-06-02 22:00:00,1377,12
2016-06-02 22:00:00,1378,22
2016-06-02 22:00:00,1379,4
2016-06-02 22:00:00,1380,15
2016-06-02 22:00:00,1381,6
2016-06-02 22:00:00,1382,39
2016-06-02 22:00:00,1383,198
2016-06-02 22:00:00,1384,425
2016-06-02 22:00:00,1385,183
2016-06-02 22:00:00,1386,31
2016-06-02 22:00:00,1387,32
2016-06-02 22:00:00,1388,37
2016-06-02 22:00:00,1389,19
2016-06-02 22:00:00,1390,9
2016-06-02 22:00:00,1391,3
2016-06-02 22:00:00,1423,1
2016-06-02 22:00:00,1424,5
2016-06-02 22:00:00,1425,5
2016-06-02 22:00:00,1426,7
2016-06-02 22:00:00,1427,7
2016-06-02 22:00:00,1430,6
2016-06-02 22:00:00,1431,14
2016-06-02 22:00:00,1432,2
2016-06-02 22:00:00,1434,3
2016-06-02 22:00:00,1435,10
2016-06-02 22:00:00,1436,27
2016-06-02 22:00:00,1437,29
2016-06-02 22:00:00,1438,17
2016-06-02 22:00:00,1439,7
2016-06-02 22:00:00,1440,5
2016-06-02 22:00:00,1441,3
2016-06-02 22:00:00,1442,7
2016-06-02 22:00:00,1443,4
2016-06-02 22:00:00,1473,2
2016-06-02 22:00:00,1474,2
2016-06-02 22:00:00,1475,5
2016-06-02 22:00:00,1476,1
2016-06-02 22:00:00,1480,6
2016-06-02 22:00:00,1481,2
2016-06-02 22:00:00,1482,6
2016-06-02 22:00:00,1483,5
2016-06-02 22:00:00,1486,5
2016-06-02 22:00:00,1487,1
2016-06-02 22:00:00,1488,1
2016-06-02 22:00:00,1490,2
2016-06-02 22:00:00,1492,1
2016-06-02 22:00:00,1493,5
2016-06-02 22:00:00,1494,1
2016-06-02 22:00:00,1495,4
2016-06-02 22:00:00,1530,7
2016-06-02 22:00:00,1531,2
2016-06-02 22:00:00,1532,4
2016-06-02 22:00:00,1533,10
2016-06-02 22:00:00,1534,1
2016-06-02 22:00:00,1536,1
2016-06-02 22:00:00,1542,1
2016-06-02 22:00:00,1545,3
2016-06-02 22:00:00,1574,1
2016-06-02 22:00:00,1576,1
2016-06-02 22:00:00,1580,1
2016-06-02 22:00:00,1581,5
2016-06-02 22:00:00,1582,2
2016-06-02 22:00:00,1583,3
2016-06-02 22:00:00,1596,2
2016-06-02 22:00:00,1619,1
2016-06-02 22:00:00,1630,1
2016-06-02 22:00:00,1633,1
2016-06-02 22:00:00,1644,2
2016-06-02 22:00:00,1649,1
2016-06-02 22:00:00,1681,2
2016-06-02 22:00:00,1683,3
2016-06-02 22:00:00,1684,40
2016-06-02 22:00:00,1693,1
2016-06-02 22:00:00,1731,1
2016-06-02 22:00:00,1733,7
2016-06-02 22:00:00,1734,285
2016-06-02 22:00:00,1778,3
2016-06-02 22:00:00,1783,361
2016-06-02 22:00:00,1791,1
2016-06-02 22:00:00,1877,1
2016-06-02 22:00:00,1879,1
2016-06-02 22:00:00,1926,1
2016-06-02 22:00:00,1944,1
2016-06-02 22:00:00,1976,2
2016-06-02 22:00:00,2018,2
2016-06-02 22:00:00,2019,5
2016-06-02 22:00:00,2022,1
2016-06-02 22:00:00,2023,2
2016-06-02 22:00:00,2024,1
2016-06-02 22:00:00,2068,110
2016-06-02 22:00:00,2069,14
2016-06-02 22:00:00,2070,6
2016-06-02 22:00:00,2118,201
2016-06-02 22:00:00,2119,73
2016-06-02 22:00:00,2120,1
2016-06-02 22:00:00,2121,1
2016-06-02 22:00:00,2168,115
2016-06-02 23:00:00,979,2
2016-06-02 23:00:00,1016,1
2016-06-02 23:00:00,1033,1
2016-06-02 23:00:00,1075,76
2016-06-02 23:00:00,1076,137
2016-06-02 23:00:00,1077,92
2016-06-02 23:00:00,1078,1
2016-06-02 23:00:00,1119,1
2016-06-02 23:00:00,1122,1
2016-06-02 23:00:00,1123,1
2016-06-02 23:00:00,1125,73
2016-06-02 23:00:00,1126,280
2016-06-02 23:00:00,1127,431
2016-06-02 23:00:00,1128,602
2016-06-02 23:00:00,1129,679
2016-06-02 23:00:00,1130,646
2016-06-02 23:00:00,1131,296
2016-06-02 23:00:00,1132,24
2016-06-02 23:00:00,1135,1
2016-06-02 23:00:00,1136,1
2016-06-02 23:00:00,1170,3
2016-06-02 23:00:00,1171,5
2016-06-02 23:00:00,1172,10
2016-06-02 23:00:00,1173,36
2016-06-02 23:00:00,1174,24
2016-06-02 23:00:00,1175,8
2016-06-02 23:00:00,1176,25
2016-06-02 23:00:00,1177,656
2016-06-02 23:00:00,1178,813
2016-06-02 23:00:00,1179,602
2016-06-02 23:00:00,1180,781
2016-06-02 23:00:00,1181,640
2016-06-02 23:00:00,1182,629
2016-06-02 23:00:00,1183,111
2016-06-02 23:00:00,1184,8
2016-06-02 23:00:00,1220,5
2016-06-02 23:00:00,1221,14
2016-06-02 23:00:00,1222,17
2016-06-02 23:00:00,1223,20
2016-06-02 23:00:00,1224,36
2016-06-02 23:00:00,1225,12
2016-06-02 23:00:00,1226,3
2016-06-02 23:00:00,1227,415
2016-06-02 23:00:00,1228,723
2016-06-02 23:00:00,1229,809
2016-06-02 23:00:00,1230,1228
2016-06-02 23:00:00,1231,1022
2016-06-02 23:00:00,1232,1388
2016-06-02 23:00:00,1233,728
2016-06-02 23:00:00,1234,308
2016-06-02 23:00:00,1235,139
2016-06-02 23:00:00,1236,2
2016-06-02 23:00:00,1268,1
2016-06-02 23:00:00,1269,1
2016-06-02 23:00:00,1272,25
2016-06-02 23:00:00,1273,22
2016-06-02 23:00:00,1274,23
2016-06-02 23:00:00,1276,4
2016-06-02 23:00:00,1277,1
2016-06-02 23:00:00,1278,18
2016-06-02 23:00:00,1279,22
2016-06-02 23:00:00,1280,208
2016-06-02 23:00:00,1281,822
2016-06-02 23:00:00,1282,1191
2016-06-02 23:00:00,1283,200
2016-06-02 23:00:00,1284,44
2016-06-02 23:00:00,1285,274
2016-06-02 23:00:00,1286,147
2016-06-02 23:00:00,1287,60
2016-06-02 23:00:00,1288,1
2016-06-02 23:00:00,1315,1
2016-06-02 23:00:00,1316,1
2016-06-02 23:00:00,1318,1
2016-06-02 23:00:00,1319,2
2016-06-02 23:00:00,1320,4
2016-06-02 23:00:00,1321,3
2016-06-02 23:00:00,1322,6
2016-06-02 23:00:00,1323,9
2016-06-02 23:00:00,1324,8
2016-06-02 23:00:00,1325,4
2016-06-02 23:00:00,1326,52
2016-06-02 23:00:00,1327,70
2016-06-02 23:00:00,1328,6
2016-06-02 23:00:00,1329,1
2016-06-02 23:00:00,1330,4
2016-06-02 23:00:00,1331,39
2016-06-02 23:00:00,1332,285
2016-06-02 23:00:00,1333,375
2016-06-02 23:00:00,1334,265
2016-06-02 23:00:00,1335,31
2016-06-02 23:00:00,1336,26
2016-06-02 23:00:00,1337,70
2016-06-02 23:00:00,1338,28
2016-06-02 23:00:00,1339,18
2016-06-02 23:00:00,1368,1
2016-06-02 23:00:00,1370,2
2016-06-02 23:00:00,1372,5
2016-06-02 23:00:00,1373,2
2016-06-02 23:00:00,1374,5
2016-06-02 23:00:00,1375,3
2016-06-02 23:00:00,1376,31
2016-06-02 23:00:00,1377,19
2016-06-02 23:00:00,1378,21
2016-06-02 23:00:00,1379,4
2016-06-02 23:00:00,1380,15
2016-06-02 23:00:00,1381,6
2016-06-02 23:00:00,1382,28
2016-06-02 23:00:00,1383,122
2016-06-02 23:00:00,1384,355
2016-06-02 23:00:00,1385,126
2016-06-02 23:00:00,1386,29
2016-06-02 23:00:00,1387,29
2016-06-02 23:00:00,1388,22
2016-06-02 23:00:00,1389,15
2016-06-02 23:00:00,1390,17
2016-06-02 23:00:00,1391,6
2016-06-02 23:00:00,1420,1
2016-06-02 23:00:00,1421,2
2016-06-02 23:00:00,1422,3
2016-06-02 23:00:00,1423,1
2016-06-02 23:00:00,1424,3
2016-06-02 23:00:00,1425,5
2016-06-02 23:00:00,1426,21
2016-06-02 23:00:00,1427,3
2016-06-02 23:00:00,1429,1
2016-06-02 23:00:00,1430,4
2016-06-02 23:00:00,1431,7
2016-06-02 23:00:00,1432,2
2016-06-02 23:00:00,1435,7
2016-06-02 23:00:00,1436,29
2016-06-02 23:00:00,1437,18
2016-06-02 23:00:00,1438,9
2016-06-02 23:00:00,1439,7
2016-06-02 23:00:00,1440,3
2016-06-02 23:00:00,1441,10
2016-06-02 23:00:00,1442,6
2016-06-02 23:00:00,1443,6
2016-06-02 23:00:00,1465,1
2016-06-02 23:00:00,1471,2
2016-06-02 23:00:00,1472,1
2016-06-02 23:00:00,1473,1
2016-06-02 23:00:00,1474,3
2016-06-02 23:00:00,1475,11
2016-06-02 23:00:00,1476,4
2016-06-02 23:00:00,1479,2
2016-06-02 23:00:00,1480,6
2016-06-02 23:00:00,1481,13
2016-06-02 23:00:00,1482,10
2016-06-02 23:00:00,1483,7
2016-06-02 23:00:00,1487,3
2016-06-02 23:00:00,1488,2
2016-06-02 23:00:00,1492,1
2016-06-02 23:00:00,1493,2
2016-06-02 23:00:00,1494,1
2016-06-02 23:00:00,1495,4
2016-06-02 23:00:00,1523,2
2016-06-02 23:00:00,1525,3
2016-06-02 23:00:00,1526,1
2016-06-02 23:00:00,1529,1
2016-06-02 23:00:00,1530,6
2016-06-02 23:00:00,1532,5
2016-06-02 23:00:00,1533,3
2016-06-02 23:00:00,1534,5
2016-06-02 23:00:00,1536,1
2016-06-02 23:00:00,1540,1
2016-06-02 23:00:00,1567,1
2016-06-02 23:00:00,1575,2
2016-06-02 23:00:00,1580,1
2016-06-02 23:00:00,1581,4
2016-06-02 23:00:00,1584,2
2016-06-02 23:00:00,1588,1
2016-06-02 23:00:00,1622,1
2016-06-02 23:00:00,1625,1
2016-06-02 23:00:00,1630,2
2016-06-02 23:00:00,1631,5
2016-06-02 23:00:00,1633,1
2016-06-02 23:00:00,1642,1
2016-06-02 23:00:00,1646,1
2016-06-02 23:00:00,1680,2
2016-06-02 23:00:00,1681,1
2016-06-02 23:00:00,1682,1
2016-06-02 23:00:00,1683,2
2016-06-02 23:00:00,1684,1
2016-06-02 23:00:00,1719,1
2016-06-02 23:00:00,1729,1
2016-06-02 23:00:00,1732,2
2016-06-02 23:00:00,1733,3
2016-06-02 23:00:00,1734,454
2016-06-02 23:00:00,1740,1
2016-06-02 23:00:00,1775,1
2016-06-02 23:00:00,1778,2
2016-06-02 23:00:00,1780,1
2016-06-02 23:00:00,1783,210
2016-06-02 23:00:00,1828,3
2016-06-02 23:00:00,1829,1
2016-06-02 23:00:00,1879,1
2016-06-02 23:00:00,1926,1
2016-06-02 23:00:00,1979,1
2016-06-02 23:00:00,2019,3
2016-06-02 23:00:00,2020,3
2016-06-02 23:00:00,2021,1
2016-06-02 23:00:00,2023,4
2016-06-02 23:00:00,2024,1
2016-06-02 23:00:00,2068,124
2016-06-02 23:00:00,2069,13
2016-06-02 23:00:00,2070,3
2016-06-02 23:00:00,2071,1
2016-06-02 23:00:00,2118,190
2016-06-02 23:00:00,2119,67
2016-06-02 23:00:00,2120,1
2016-06-02 23:00:00,2168,101
2016-06-02 23:00:00,2429,1
2016-06-03 00:00:00,876,1
2016-06-03 00:00:00,928,1
2016-06-03 00:00:00,964,1
2016-06-03 00:00:00,979,1
2016-06-03 00:00:00,1015,1
2016-06-03 00:00:00,1017,1
2016-06-03 00:00:00,1031,1
2016-06-03 00:00:00,1067,1
2016-06-03 00:00:00,1068,1
2016-06-03 00:00:00,1075,53
2016-06-03 00:00:00,1076,60
2016-06-03 00:00:00,1077,27
2016-06-03 00:00:00,1078,1
2016-06-03 00:00:00,1115,1
2016-06-03 00:00:00,1119,1
2016-06-03 00:00:00,1125,51
2016-06-03 00:00:00,1126,196
2016-06-03 00:00:00,1127,323
2016-06-03 00:00:00,1128,463
2016-06-03 00:00:00,1129,547
2016-06-03 00:00:00,1130,665
2016-06-03 00:00:00,1131,118
2016-06-03 00:00:00,1132,6
2016-06-03 00:00:00,1170,2
2016-06-03 00:00:00,1171,5
2016-06-03 00:00:00,1172,7
2016-06-03 00:00:00,1173,22
2016-06-03 00:00:00,1174,29
2016-06-03 00:00:00,1175,24
2016-06-03 00:00:00,1176,25
2016-06-03 00:00:00,1177,523
2016-06-03 00:00:00,1178,726
2016-06-03 00:00:00,1179,494
2016-06-03 00:00:00,1180,646
2016-06-03 00:00:00,1181,439
2016-06-03 00:00:00,1182,432
2016-06-03 00:00:00,1183,52
2016-06-03 00:00:00,1184,5
2016-06-03 00:00:00,1218,1
2016-06-03 00:00:00,1220,2
2016-06-03 00:00:00,1221,13
2016-06-03 00:00:00,1222,11
2016-06-03 00:00:00,1223,20
2016-06-03 00:00:00,1224,28
2016-06-03 00:00:00,1225,3
2016-06-03 00:00:00,1226,1
2016-06-03 00:00:00,1227,360
2016-06-03 00:00:00,1228,564
2016-06-03 00:00:00,1229,536
2016-06-03 00:00:00,1230,911
2016-06-03 00:00:00,1231,711
2016-06-03 00:00:00,1232,1031
2016-06-03 00:00:00,1233,429
2016-06-03 00:00:00,1234,128
2016-06-03 00:00:00,1235,65
2016-06-03 00:00:00,1246,1
2016-06-03 00:00:00,1270,1
2016-06-03 00:00:00,1272,21
2016-06-03 00:00:00,1273,17
2016-06-03 00:00:00,1274,8
2016-06-03 00:00:00,1276,1
2016-06-03 00:00:00,1277,1
2016-06-03 00:00:00,1278,23
2016-06-03 00:00:00,1279,23
2016-06-03 00:00:00,1280,136
2016-06-03 00:00:00,1281,524
2016-06-03 00:00:00,1282,809
2016-06-03 00:00:00,1283,100
2016-06-03 00:00:00,1284,48
2016-06-03 00:00:00,1285,154
2016-06-03 00:00:00,1286,98
2016-06-03 00:00:00,1287,38
2016-06-03 00:00:00,1316,1
2016-06-03 00:00:00,1318,1
2016-06-03 00:00:00,1319,2
2016-06-03 00:00:00,1320,2
2016-06-03 00:00:00,1321,2
2016-06-03 00:00:00,1322,5
2016-06-03 00:00:00,1323,12
2016-06-03 00:00:00,1324,10
2016-06-03 00:00:00,1325,9
2016-06-03 00:00:00,1326,62
2016-06-03 00:00:00,1327,60
2016-06-03 00:00:00,1328,2
2016-06-03 00:00:00,1329,1
2016-06-03 00:00:00,1331,22
2016-06-03 00:00:00,1332,202
2016-06-03 00:00:00,1333,207
2016-06-03 00:00:00,1334,137
2016-06-03 00:00:00,1335,21
2016-06-03 00:00:00,1336,21
2016-06-03 00:00:00,1337,74
2016-06-03 00:00:00,1338,16
2016-06-03 00:00:00,1339,17
2016-06-03 00:00:00,1369,1
2016-06-03 00:00:00,1371,1
2016-06-03 00:00:00,1372,1
2016-06-03 00:00:00,1373,4
2016-06-03 00:00:00,1374,6
2016-06-03 00:00:00,1376,39
2016-06-03 00:00:00,1377,14
2016-06-03 00:00:00,1378,21
2016-06-03 00:00:00,1379,4
2016-06-03 00:00:00,1380,12
2016-06-03 00:00:00,1381,3
2016-06-03 00:00:00,1382,21
2016-06-03 00:00:00,1383,83
2016-06-03 00:00:00,1384,223
2016-06-03 00:00:00,1385,91
2016-06-03 00:00:00,1386,26
2016-06-03 00:00:00,1387,24
2016-06-03 00:00:00,1388,18
2016-06-03 00:00:00,1389,9
2016-06-03 00:00:00,1390,17
2016-06-03 00:00:00,1391,8
2016-06-03 00:00:00,1422,2
2016-06-03 00:00:00,1423,1
2016-06-03 00:00:00,1424,6
2016-06-03 00:00:00,1425,8
2016-06-03 00:00:00,1426,15
2016-06-03 00:00:00,1427,6
2016-06-03 00:00:00,1428,1
2016-06-03 00:00:00,1429,1
2016-06-03 00:00:00,1430,2
2016-06-03 00:00:00,1431,19
2016-06-03 00:00:00,1432,4
2016-06-03 00:00:00,1435,5
2016-06-03 00:00:00,1436,29
2016-06-03 00:00:00,1437,14
2016-06-03 00:00:00,1438,9
2016-06-03 00:00:00,1439,5
2016-06-03 00:00:00,1440,5
2016-06-03 00:00:00,1441,5
2016-06-03 00:00:00,1442,3
2016-06-03 00:00:00,1443,6
2016-06-03 00:00:00,1470,1
2016-06-03 00:00:00,1472,2
2016-06-03 00:00:00,1473,1
2016-06-03 00:00:00,1474,4
2016-06-03 00:00:00,1475,13
2016-06-03 00:00:00,1476,5
2016-06-03 00:00:00,1480,8
2016-06-03 00:00:00,1481,7
2016-06-03 00:00:00,1482,13
2016-06-03 00:00:00,1483,9
2016-06-03 00:00:00,1485,1
2016-06-03 00:00:00,1486,1
2016-06-03 00:00:00,1487,2
2016-06-03 00:00:00,1488,2
2016-06-03 00:00:00,1490,1
2016-06-03 00:00:00,1491,1
2016-06-03 00:00:00,1493,3
2016-06-03 00:00:00,1494,2
2016-06-03 00:00:00,1495,4
2016-06-03 00:00:00,1522,2
2016-06-03 00:00:00,1524,2
2016-06-03 00:00:00,1525,3
2016-06-03 00:00:00,1526,2
2016-06-03 00:00:00,1530,9
2016-06-03 00:00:00,1532,6
2016-06-03 00:00:00,1533,16
2016-06-03 00:00:00,1534,1
2016-06-03 00:00:00,1539,1
2016-06-03 00:00:00,1540,1
2016-06-03 00:00:00,1542,1
2016-06-03 00:00:00,1544,1
2016-06-03 00:00:00,1545,3
2016-06-03 00:00:00,1572,1
2016-06-03 00:00:00,1575,2
2016-06-03 00:00:00,1576,1
2016-06-03 00:00:00,1578,2
2016-06-03 00:00:00,1579,1
2016-06-03 00:00:00,1580,4
2016-06-03 00:00:00,1581,4
2016-06-03 00:00:00,1582,2
2016-06-03 00:00:00,1583,4
2016-06-03 00:00:00,1584,2
2016-06-03 00:00:00,1620,1
2016-06-03 00:00:00,1622,1
2016-06-03 00:00:00,1628,1
2016-06-03 00:00:00,1630,8
2016-06-03 00:00:00,1631,7
2016-06-03 00:00:00,1644,1
2016-06-03 00:00:00,1647,1
2016-06-03 00:00:00,1671,1
2016-06-03 00:00:00,1680,3
2016-06-03 00:00:00,1681,4
2016-06-03 00:00:00,1683,1
2016-06-03 00:00:00,1728,1
2016-06-03 00:00:00,1730,1
2016-06-03 00:00:00,1731,2
2016-06-03 00:00:00,1733,3
2016-06-03 00:00:00,1734,182
2016-06-03 00:00:00,1744,2
2016-06-03 00:00:00,1778,5
2016-06-03 00:00:00,1779,2
2016-06-03 00:00:00,1783,152
2016-06-03 00:00:00,1828,3
2016-06-03 00:00:00,1829,1
2016-06-03 00:00:00,1830,1
2016-06-03 00:00:00,1832,1
2016-06-03 00:00:00,1877,2
2016-06-03 00:00:00,1927,1
2016-06-03 00:00:00,1936,1
2016-06-03 00:00:00,2019,1
2016-06-03 00:00:00,2020,1
2016-06-03 00:00:00,2021,1
2016-06-03 00:00:00,2022,1
2016-06-03 00:00:00,2023,5
2016-06-03 00:00:00,2025,1
2016-06-03 00:00:00,2032,1
2016-06-03 00:00:00,2068,91
2016-06-03 00:00:00,2069,4
2016-06-03 00:00:00,2070,3
2016-06-03 00:00:00,2071,1
2016-06-03 00:00:00,2118,203
2016-06-03 00:00:00,2119,16
2016-06-03 00:00:00,2168,88
2016-06-03 00:00:00,2175,1
2016-06-03 01:00:00,885,1
2016-06-03 01:00:00,977,1
2016-06-03 01:00:00,1015,2
2016-06-03 01:00:00,1031,1
2016-06-03 01:00:00,1032,1
2016-06-03 01:00:00,1033,1
2016-06-03 01:00:00,1068,1
2016-06-03 01:00:00,1075,14
2016-06-03 01:00:00,1076,25
2016-06-03 01:00:00,1077,10
2016-06-03 01:00:00,1119,2
2016-06-03 01:00:00,1122,1
2016-06-03 01:00:00,1125,40
2016-06-03 01:00:00,1126,97
2016-06-03 01:00:00,1127,174
2016-06-03 01:00:00,1128,290
2016-06-03 01:00:00,1129,418
2016-06-03 01:00:00,1130,682
2016-06-03 01:00:00,1131,57
2016-06-03 01:00:00,1132,3
2016-06-03 01:00:00,1170,2
2016-06-03 01:00:00,1171,5
2016-06-03 01:00:00,1173,15
2016-06-03 01:00:00,1174,25
2016-06-03 01:00:00,1175,5
2016-06-03 01:00:00,1176,30
2016-06-03 01:00:00,1177,432
2016-06-03 01:00:00,1178,493
2016-06-03 01:00:00,1179,250
2016-06-03 01:00:00,1180,326
